worker_id,assignments_done,items_done,controls_done,controls_correct,control_accuracy,median_duration_sec,mean_duration_sec,yes_count,no_count,not_working_count,yes_share,no_share,not_working_share,quality_segment
3bd1f520-4195-4caa-90a5-fa82b2d9eea3,7,70,14,9,0.6428571428571429,246.0,257.0,44,25,1,0.6285714285714286,0.35714285714285715,0.014285714285714285,bad
3bd3b6c2-fbe2-4a94-8c3e-aa19d4ce00e8,1,10,1,0,0.0,35.0,35.0,7,3,0,0.7,0.3,0.0,unknown_low_controls
3be3c19d-3928-403a-9127-ced7fb7a2307,7,70,7,4,0.5714285714285714,727.0,777.2857142857143,36,31,3,0.5142857142857142,0.44285714285714284,0.04285714285714286,bad
3c0a212d-4d32-4164-a607-a6a0d0a5d2bf,26,260,52,45,0.8653846153846154,320.5,368.2692307692308,131,115,14,0.5038461538461538,0.4423076923076923,0.05384615384615385,good
3c335de4-322e-4522-ac86-4f89daaed821,12,120,22,18,0.8181818181818182,248.5,258.0,73,46,1,0.6083333333333333,0.38333333333333336,0.008333333333333333,risky
3c67e2db-d43e-4275-ab17-5a86294dcf12,8,80,16,12,0.75,176.5,184.625,16,44,20,0.2,0.55,0.25,risky
3c77f649-1060-4f4f-b2a2-cd285a3c8c63,12,120,24,17,0.7083333333333334,650.0,697.5,58,55,7,0.48333333333333334,0.4583333333333333,0.058333333333333334,risky
3c97df37-c2b8-4d82-9a81-6f21685dfee7,10,85,14,11,0.7857142857142857,388.0,409.47058823529414,46,31,8,0.5411764705882353,0.36470588235294116,0.09411764705882353,risky
3c99a85e-28c0-47f5-86ad-747ae8bf9cdf,5,50,8,4,0.5,190.0,223.6,31,17,2,0.62,0.34,0.04,bad
3c9ff4f0-b522-4dd6-93d6-1cfdc1fabf11,15,75,15,11,0.7333333333333333,376.0,441.0,30,43,2,0.4,0.5733333333333334,0.02666666666666667,risky
3ca9145a-b233-48ed-8f06-51b72eceddab,7,70,14,10,0.7142857142857143,279.0,286.85714285714283,49,18,3,0.7,0.2571428571428571,0.04285714285714286,risky
3cddb116-0c7d-4097-b4cd-9e6791f32377,9,90,18,14,0.7777777777777778,482.0,499.1111111111111,44,43,3,0.4888888888888889,0.4777777777777778,0.03333333333333333,risky
3d167bec-2c74-4a13-ac25-8e41fa7dd19b,14,140,25,20,0.8,511.0,540.7142857142857,70,63,7,0.5,0.45,0.05,risky
3d251150-1ec1-425e-bbda-f8eabe3553b4,7,70,14,10,0.7142857142857143,397.0,464.0,29,35,6,0.4142857142857143,0.5,0.08571428571428572,risky
3d50299f-2cb5-4cb7-a0f5-05275bdfcba9,4,40,4,2,0.5,260.5,258.0,18,18,4,0.45,0.45,0.1,unknown_low_controls
3d6e4f75-832d-46a4-95a9-eaf5eb059a39,5,50,10,6,0.6,800.0,785.4,31,18,1,0.62,0.36,0.02,bad
3d74ac42-1772-4286-ad58-f0169eb2b42c,3,30,6,4,0.6666666666666666,349.0,438.3333333333333,17,9,4,0.5666666666666667,0.3,0.13333333333333333,risky
3d76004c-741a-408e-81ea-6c485ca6268c,4,40,8,3,0.375,132.5,127.25,25,9,6,0.625,0.225,0.15,bad
3d9ce5c1-70c3-44e6-8104-c297689ea72a,10,90,20,16,0.8,1161.5,1204.111111111111,64,26,0,0.7111111111111111,0.28888888888888886,0.0,risky
3db3dea4-cf29-4831-a8ef-1ace89a389df,6,60,12,7,0.5833333333333334,987.0,1098.0,33,27,0,0.55,0.45,0.0,bad
3dff3c9a-0e06-4836-9733-e78421c0f84f,9,90,18,14,0.7777777777777778,416.0,413.0,49,38,3,0.5444444444444444,0.4222222222222222,0.03333333333333333,risky
3e43e9d6-f1a7-4b70-9a64-18684187ee43,3,30,6,4,0.6666666666666666,414.0,482.3333333333333,25,5,0,0.8333333333333334,0.16666666666666666,0.0,risky
3e55babf-ca6f-4eca-96ed-d8b9bf6ad7eb,12,120,24,19,0.7916666666666666,228.0,296.75,47,57,16,0.39166666666666666,0.475,0.13333333333333333,risky
3e5c7cc2-34f9-425f-969b-bdbcd6aad068,6,60,12,7,0.5833333333333334,270.5,310.6666666666667,36,23,1,0.6,0.38333333333333336,0.016666666666666666,bad
3e73c325-54a2-4b67-9979-32b40cedb398,4,40,8,5,0.625,196.0,194.0,24,6,10,0.6,0.15,0.25,bad
3e80ec33-8b04-4967-811d-d22073595c47,9,90,9,5,0.5555555555555556,401.0,367.77777777777777,49,31,10,0.5444444444444444,0.34444444444444444,0.1111111111111111,bad
3e8cc7d2-2b5c-44bc-b27f-0f9d2b38f092,8,80,9,5,0.5555555555555556,239.0,365.75,53,24,3,0.6625,0.3,0.0375,bad
3ed75d56-5d9a-48d1-bf98-b2be4a118e5f,10,95,13,9,0.6923076923076923,321.0,325.2631578947368,38,52,5,0.4,0.5473684210526316,0.05263157894736842,risky
3ee1ece1-e65f-4428-9388-f0951ead4491,17,170,21,17,0.8095238095238095,217.0,220.2941176470588,91,72,7,0.5352941176470588,0.4235294117647059,0.041176470588235294,risky
3efc4de7-1d89-4615-b5fa-522c43a7a3e3,4,40,4,0,0.0,404.0,399.5,21,16,3,0.525,0.4,0.075,unknown_low_controls
3f08392a-b0dc-439a-a63e-148634c8b523,18,180,36,28,0.7777777777777778,689.5,902.8333333333334,99,77,4,0.55,0.42777777777777776,0.022222222222222223,risky
3f22f6a2-63f0-4e60-bc2d-d37c629b3811,5,50,10,6,0.6,362.0,660.4,37,13,0,0.74,0.26,0.0,bad
3f318c70-2b90-4535-9041-c8488f7fd2ce,14,140,28,24,0.8571428571428571,431.0,453.7142857142857,66,63,11,0.4714285714285714,0.45,0.07857142857142857,good
3f5ed163-4951-406e-acbc-f6a9102abf74,8,80,8,5,0.625,182.0,198.875,45,32,3,0.5625,0.4,0.0375,bad
3f67e479-0133-40e5-949b-2c02ff9b507e,6,60,12,9,0.75,1151.0,1221.3333333333333,38,21,1,0.6333333333333333,0.35,0.016666666666666666,risky
3f84d5e0-b262-4370-b026-38f02dd2bab8,1,10,2,0,0.0,282.0,282.0,7,3,0,0.7,0.3,0.0,unknown_low_controls
3f8ae329-3a3a-47e2-a817-a22130ff367e,18,180,18,14,0.7777777777777778,300.5,319.1666666666667,72,91,17,0.4,0.5055555555555555,0.09444444444444444,risky
3fd2b2ca-10a4-46bb-bbcf-275ef81d62e1,2,20,2,1,0.5,322.5,322.5,8,11,1,0.4,0.55,0.05,unknown_low_controls
3ffad795-bd29-48e2-a902-6b4e1b8a4920,3,30,6,4,0.6666666666666666,213.0,210.66666666666666,25,5,0,0.8333333333333334,0.16666666666666666,0.0,risky
40145149-6ac3-434d-9105-35c12efa4b68,19,100,19,15,0.7894736842105263,175.5,322.0,54,46,0,0.54,0.46,0.0,risky
406abde6-c215-49c1-8b71-7ee880552de0,8,80,10,7,0.7,337.0,436.875,49,26,5,0.6125,0.325,0.0625,risky
407b4ee5-d83d-498b-a4bc-17783a1cf796,4,40,8,4,0.5,449.0,460.75,21,17,2,0.525,0.425,0.05,bad
40addc7f-7f68-47c7-96b3-e649693796fb,35,350,35,30,0.8571428571428571,314.0,472.65714285714284,171,172,7,0.48857142857142855,0.49142857142857144,0.02,good
40beed5e-9d1b-4b88-bd4f-d2cc4eb05b1b,2,20,4,2,0.5,446.0,446.0,9,9,2,0.45,0.45,0.1,unknown_low_controls
40cfd087-0608-4371-a5cd-f8cbea28a97c,1,10,2,0,0.0,578.0,578.0,8,2,0,0.8,0.2,0.0,unknown_low_controls
40dd0a71-a912-4ba1-9a5c-ec3dc9ef0685,3,30,6,2,0.3333333333333333,203.0,187.66666666666666,23,7,0,0.7666666666666667,0.23333333333333334,0.0,bad
40df3909-5629-474f-82bb-100f4dd30cdc,3,30,6,2,0.3333333333333333,563.0,635.0,26,2,2,0.8666666666666667,0.06666666666666667,0.06666666666666667,bad
40eb5842-d0f4-4275-8ca8-e36aa64646bb,20,200,20,15,0.75,194.5,247.4,92,101,7,0.46,0.505,0.035,risky
4134b0a7-f974-48b3-b0d4-8b9538ebd1f3,13,130,15,12,0.8,402.0,481.53846153846155,66,56,8,0.5076923076923077,0.4307692307692308,0.06153846153846154,risky
41a5043e-ce40-4c34-968d-fed5b39b3faf,6,60,12,9,0.75,469.5,450.5,31,28,1,0.5166666666666667,0.4666666666666667,0.016666666666666666,risky
41b879d1-73ed-4b38-9b62-fbe55e37b973,12,120,12,8,0.6666666666666666,1004.0,954.0833333333334,55,59,6,0.4583333333333333,0.49166666666666664,0.05,risky
41f674dd-1cf3-4925-acb2-1e92e04d6176,10,100,20,15,0.75,407.0,525.4,53,47,0,0.53,0.47,0.0,risky
4221f987-51d6-4003-a0e4-074a2c90a8bd,7,70,7,3,0.42857142857142855,562.0,502.2857142857143,53,15,2,0.7571428571428571,0.21428571428571427,0.02857142857142857,bad
423f23c3-6238-44fe-bbb1-b1126164e041,8,80,12,8,0.6666666666666666,287.0,299.125,38,34,8,0.475,0.425,0.1,risky
4272d97c-2f21-49c4-83a8-a0207c151719,6,60,12,8,0.6666666666666666,339.0,352.6666666666667,37,19,4,0.6166666666666667,0.31666666666666665,0.06666666666666667,risky
42c9491a-3f33-4b4e-a53f-45004df607f1,5,50,5,2,0.4,224.0,232.2,24,22,4,0.48,0.44,0.08,bad
42d5291b-d651-45c4-a2fd-25be370890ec,1,10,2,1,0.5,374.0,374.0,7,2,1,0.7,0.2,0.1,unknown_low_controls
42d941ff-880b-4b17-ad97-228d5e052fcf,19,155,19,15,0.7894736842105263,658.0,571.258064516129,84,62,9,0.5419354838709678,0.4,0.05806451612903226,risky
42e834d9-ba79-4a34-9e8f-05e0dda54514,43,385,43,35,0.813953488372093,264.0,279.83116883116884,177,193,15,0.4597402597402597,0.5012987012987012,0.03896103896103896,risky
43131f9a-0093-482b-b601-cdd44a2756f0,16,160,16,12,0.75,328.5,308.6875,97,61,2,0.60625,0.38125,0.0125,risky
43205fda-0bdb-4617-be5f-196c8aac3e80,8,80,16,12,0.75,199.5,214.375,44,36,0,0.55,0.45,0.0,risky
4358b430-08aa-4072-a2d2-57c0e56b6ca3,1,10,1,0,0.0,218.0,218.0,4,5,1,0.4,0.5,0.1,unknown_low_controls
43d59d4d-f831-4a02-bb54-f81c050a5a6d,7,70,14,9,0.6428571428571429,420.0,481.0,49,17,4,0.7,0.24285714285714285,0.05714285714285714,bad
43da6c31-fe5f-4404-85ed-47b676b31af6,7,70,14,10,0.7142857142857143,208.0,229.57142857142858,54,14,2,0.7714285714285715,0.2,0.02857142857142857,risky
43e13408-d0f6-4e7f-9143-621d3bbc555c,9,90,9,5,0.5555555555555556,227.0,240.88888888888889,68,19,3,0.7555555555555555,0.2111111111111111,0.03333333333333333,bad
43e3993b-0bf1-43d2-b553-9f05a088e954,1,10,2,1,0.5,212.0,212.0,7,3,0,0.7,0.3,0.0,unknown_low_controls
43efeec0-48ca-4133-82f9-e18e4367f4e6,6,60,12,9,0.75,380.0,392.6666666666667,47,13,0,0.7833333333333333,0.21666666666666667,0.0,risky
43f7241f-1e2a-494f-9dd2-a7f03b628e3b,25,250,40,33,0.825,628.0,724.64,146,91,13,0.584,0.364,0.052,risky
43f78870-aea4-457d-9365-edd91ecc2e56,4,40,8,4,0.5,291.5,291.5,25,15,0,0.625,0.375,0.0,bad
441fbe80-ed98-4223-ae02-d90c77678f1c,9,90,9,5,0.5555555555555556,1313.0,1196.5555555555557,51,36,3,0.5666666666666667,0.4,0.03333333333333333,bad
446cddaa-9d3b-4e46-9b52-e8f25032ba93,4,40,8,5,0.625,446.0,520.75,23,15,2,0.575,0.375,0.05,bad
448ceb7e-23f7-4016-a187-da3611df633c,1,10,1,0,0.0,303.0,303.0,8,2,0,0.8,0.2,0.0,unknown_low_controls
449e1cf3-6119-4385-8009-d4a257671c79,15,150,30,24,0.8,550.0,591.6666666666666,81,68,1,0.54,0.4533333333333333,0.006666666666666667,risky
44b218db-6cb7-470a-80f9-2f01a27718ac,10,100,20,16,0.8,291.5,327.5,48,49,3,0.48,0.49,0.03,risky
44b60008-d83e-459b-b51e-1a47ebec9ce3,3,30,3,0,0.0,292.0,271.3333333333333,20,9,1,0.6666666666666666,0.3,0.03333333333333333,unknown_low_controls
44d07033-adbc-4099-9695-3d27aa3d0c1d,14,70,14,10,0.7142857142857143,123.0,128.92857142857142,25,42,3,0.35714285714285715,0.6,0.04285714285714286,risky
44d40b8d-26aa-434c-9e7f-071f73905e65,4,40,8,5,0.625,182.5,259.75,28,8,4,0.7,0.2,0.1,bad
44ec007d-bf14-4c7a-98c8-edfd2476a57b,2,20,4,2,0.5,865.0,865.0,11,9,0,0.55,0.45,0.0,unknown_low_controls
4577a05e-896b-429a-a8f6-5b45601ebffe,4,40,6,3,0.5,319.0,340.25,20,17,3,0.5,0.425,0.075,bad
458f66ce-a0ac-48de-a1a6-e187ecd4533c,8,80,15,11,0.7333333333333333,340.5,339.5,39,36,5,0.4875,0.45,0.0625,risky
45b6f867-27dd-48fd-90bd-d251ff77166f,3,30,6,5,0.8333333333333334,340.0,339.0,15,15,0,0.5,0.5,0.0,risky
45b7d9f7-0e52-4110-9581-07da030c8cf7,9,90,18,14,0.7777777777777778,655.0,749.8888888888889,46,41,3,0.5111111111111111,0.45555555555555555,0.03333333333333333,risky
45c9057f-e51d-47bb-8ebb-db1700eefc57,12,120,22,17,0.7727272727272727,671.0,805.5,74,40,6,0.6166666666666667,0.3333333333333333,0.05,risky
45cef04f-b7b3-4bac-9283-57e347743519,8,80,16,12,0.75,527.0,607.75,48,26,6,0.6,0.325,0.075,risky
45cfffd8-3e2b-4add-87eb-c92d35a96f20,5,50,10,6,0.6,209.0,215.0,26,16,8,0.52,0.32,0.16,bad
45d38816-727c-4e62-8ab0-b4bd65bc6485,7,70,7,3,0.42857142857142855,152.0,145.14285714285714,38,32,0,0.5428571428571428,0.45714285714285713,0.0,bad
45d5dc52-fbf4-4e4d-995c-15ad9ba27e58,6,60,9,6,0.6666666666666666,511.5,553.8333333333334,39,18,3,0.65,0.3,0.05,risky
45dbf5ec-1079-4647-af7b-1bcb8a3fa72b,9,90,18,13,0.7222222222222222,569.0,501.44444444444446,42,43,5,0.4666666666666667,0.4777777777777778,0.05555555555555555,risky
461c5747-963a-4bde-8eb2-4249c36769e0,17,170,17,13,0.7647058823529411,451.0,518.9411764705883,97,61,12,0.5705882352941176,0.3588235294117647,0.07058823529411765,risky
4658dba9-a95a-4ddd-bc68-5b94791595b3,6,60,12,9,0.75,198.0,255.66666666666666,29,18,13,0.48333333333333334,0.3,0.21666666666666667,risky
4665d5a7-cc39-47b4-bd8f-d341c0c1cf0c,6,60,12,8,0.6666666666666666,270.5,270.3333333333333,33,25,2,0.55,0.4166666666666667,0.03333333333333333,risky
469b5cfe-ea5a-44d8-83ba-97e24fd6ce25,24,238,30,25,0.8333333333333334,279.0,283.89915966386553,122,106,10,0.5126050420168067,0.44537815126050423,0.04201680672268908,risky
46a0b193-8e15-4e58-a563-a8a3dba27854,2,20,2,1,0.5,463.5,463.5,12,6,2,0.6,0.3,0.1,unknown_low_controls
46abe3ba-18a8-4532-a1f8-ddc37021bc0e,29,160,31,26,0.8387096774193549,136.0,170.71875,71,84,5,0.44375,0.525,0.03125,risky
46cf157a-e8c3-40bf-b7c2-359bc06be8b9,2,20,4,1,0.25,377.0,377.0,14,6,0,0.7,0.3,0.0,unknown_low_controls
4772d8eb-e3bd-4fb2-bb31-af0acb36bf14,7,70,14,10,0.7142857142857143,459.0,533.1428571428571,34,31,5,0.4857142857142857,0.44285714285714284,0.07142857142857142,risky
4780af17-2d1a-424a-a223-59bbeaa945f7,7,70,14,10,0.7142857142857143,484.0,638.8571428571429,30,35,5,0.42857142857142855,0.5,0.07142857142857142,risky
47c354f4-8569-4d06-a9e6-2674158c27fa,4,40,4,2,0.5,215.5,240.75,18,20,2,0.45,0.5,0.05,unknown_low_controls
47e367a2-b14a-4c74-994a-ffaad6a1f459,29,165,29,25,0.8620689655172413,158.0,193.8181818181818,77,71,17,0.4666666666666667,0.4303030303030303,0.10303030303030303,good
47e654bc-4133-42a8-b121-52f6ef76bddc,41,407,46,38,0.8260869565217391,233.0,283.2088452088452,195,193,19,0.47911547911547914,0.4742014742014742,0.04668304668304668,risky
481e7e1f-c46b-496e-8360-f17d1ca16571,4,40,8,8,1.0,447.5,420.75,18,19,3,0.45,0.475,0.075,good
48248f4c-c437-43f8-8cb7-622aa1a27f8c,14,140,28,24,0.8571428571428571,206.0,246.35714285714286,83,52,5,0.5928571428571429,0.37142857142857144,0.03571428571428571,good
4826374a-5170-4e30-9955-11bc7882ebc4,12,120,19,15,0.7894736842105263,538.5,626.4166666666666,62,53,5,0.5166666666666667,0.44166666666666665,0.041666666666666664,risky
487cded3-a7f5-4afb-bf7d-4dfa5ecdfebd,2,20,2,2,1.0,348.5,348.5,9,11,0,0.45,0.55,0.0,unknown_low_controls
48a97254-1a02-4f08-9a2a-a79dedcd1db9,27,270,54,47,0.8703703703703703,489.0,621.7037037037037,118,140,12,0.43703703703703706,0.5185185185185185,0.044444444444444446,good
48badee5-e4e9-48cf-ac72-b22f6ebb229d,15,150,22,18,0.8181818181818182,570.0,628.3333333333334,88,58,4,0.5866666666666667,0.38666666666666666,0.02666666666666667,risky
48bff2da-4d82-4143-9ea7-25d02c356829,2,20,4,3,0.75,402.0,402.0,9,7,4,0.45,0.35,0.2,unknown_low_controls
48dc8b5a-25a1-4fa1-b015-2a28af5b597a,1,10,2,0,0.0,12.0,12.0,9,1,0,0.9,0.1,0.0,unknown_low_controls
48e8c06c-80aa-454b-93d2-5c519081626f,2,20,4,2,0.5,261.5,261.5,15,3,2,0.75,0.15,0.1,unknown_low_controls
48f1a411-3aa5-44d1-93dd-da4d343e8515,13,130,26,21,0.8076923076923077,286.0,285.38461538461536,68,53,9,0.5230769230769231,0.4076923076923077,0.06923076923076923,risky
48f6b31d-f87f-46f9-bc56-ea405c31feb1,12,60,12,8,0.6666666666666666,309.5,302.0833333333333,41,16,3,0.6833333333333333,0.26666666666666666,0.05,risky
48fcefce-8ccd-401e-80bd-6e8e66e08ffb,1,10,2,1,0.5,369.0,369.0,6,4,0,0.6,0.4,0.0,unknown_low_controls
490250b7-6e8b-41d7-af93-773edcc8bf1c,3,30,6,3,0.5,810.0,802.0,17,10,3,0.5666666666666667,0.3333333333333333,0.1,bad
4902e501-c24d-4cb9-bf41-a35334ca65f5,6,60,12,8,0.6666666666666666,118.0,157.16666666666666,1,59,0,0.016666666666666666,0.9833333333333333,0.0,risky
4940d47f-95e8-4750-85aa-03d2586be224,5,50,10,6,0.6,376.0,531.6,24,25,1,0.48,0.5,0.02,bad
4954be82-b05b-48e4-bdba-59b1a63746fe,5,50,10,6,0.6,446.0,564.6,34,12,4,0.68,0.24,0.08,bad
4969d2f2-07c0-470c-aba2-80693ebc4fb0,10,100,20,15,0.75,448.0,463.5,49,42,9,0.49,0.42,0.09,risky
4976992e-cf0a-4f74-9f4b-57ed11213c29,4,40,4,2,0.5,725.5,794.25,21,15,4,0.525,0.375,0.1,unknown_low_controls
497de032-da9b-4f50-a793-7969d06d4360,8,80,8,5,0.625,592.0,654.5,59,21,0,0.7375,0.2625,0.0,bad
49b06a43-f877-4510-9801-b7d75e5242b4,3,30,6,4,0.6666666666666666,252.0,244.33333333333334,17,13,0,0.5666666666666667,0.43333333333333335,0.0,risky
49d381a8-4b21-4a7b-b4fa-f5c413f0dced,2,20,2,1,0.5,712.5,712.5,5,14,1,0.25,0.7,0.05,unknown_low_controls
49e900d5-76fa-4ffb-8cfa-3abe1623e114,9,90,18,14,0.7777777777777778,409.0,460.8888888888889,49,35,6,0.5444444444444444,0.3888888888888889,0.06666666666666667,risky
4a1e4344-f227-41bc-a483-9a1efb8be94a,12,117,12,10,0.8333333333333334,604.0,618.4871794871794,54,60,3,0.46153846153846156,0.5128205128205128,0.02564102564102564,risky
4a22f347-a91a-4f2a-88b1-b82aae58d346,8,80,16,12,0.75,285.5,287.375,62,16,2,0.775,0.2,0.025,risky
4a3d400e-971e-4445-9d25-9375e7e7d375,4,40,8,3,0.375,278.0,293.75,27,12,1,0.675,0.3,0.025,bad
4a4a7c3f-542c-4da5-bbad-42a54929a1f4,7,70,14,11,0.7857142857142857,386.0,362.57142857142856,41,25,4,0.5857142857142857,0.35714285714285715,0.05714285714285714,risky
4a59611c-45ef-4481-9501-a73e1052d238,3,30,6,4,0.6666666666666666,360.0,337.0,13,11,6,0.43333333333333335,0.36666666666666664,0.2,risky
4a6b1a21-a317-4f9b-b62a-fc3ffbeb6fd6,17,170,34,28,0.8235294117647058,370.0,446.0,121,45,4,0.711764705882353,0.2647058823529412,0.023529411764705882,risky
4a7c43fc-3805-4a47-b072-b9846ce33416,3,30,6,2,0.3333333333333333,482.0,516.0,17,13,0,0.5666666666666667,0.43333333333333335,0.0,bad
4a9f6703-8890-478c-975c-3887b7eac05d,28,280,28,23,0.8214285714285714,377.5,447.2857142857143,131,126,23,0.46785714285714286,0.45,0.08214285714285714,risky
4ad46cb4-bd1b-44c2-ba92-3ce837b6c926,8,80,16,12,0.75,356.0,366.125,38,29,13,0.475,0.3625,0.1625,risky
4af49e57-7fbd-40d6-99b3-b3e9e6204acf,15,150,16,12,0.75,256.0,268.73333333333335,79,54,17,0.5266666666666666,0.36,0.11333333333333333,risky
4b10ece4-46b8-4420-bbbf-a89491af9c56,3,30,3,2,0.6666666666666666,191.0,259.6666666666667,25,2,3,0.8333333333333334,0.06666666666666667,0.1,unknown_low_controls
4b14a2dc-87bd-4162-bf09-d2a6e2c72ebf,7,70,11,7,0.6363636363636364,332.0,384.7142857142857,43,22,5,0.6142857142857143,0.3142857142857143,0.07142857142857142,bad
4b1eb011-2741-4654-9f2e-b32150f1fa74,5,50,5,3,0.6,402.0,458.8,36,12,2,0.72,0.24,0.04,bad
4b5ae848-ff7d-41b3-9d3f-db97b5394a27,1,10,2,1,0.5,321.0,321.0,8,1,1,0.8,0.1,0.1,unknown_low_controls
4b6e022c-a698-4e0c-8573-4115c4fea592,5,50,10,7,0.7,142.0,233.0,35,12,3,0.7,0.24,0.06,risky
4b70d506-e34d-4f08-8586-3a305e86a9bb,19,190,19,15,0.7894736842105263,349.0,328.63157894736844,90,90,10,0.47368421052631576,0.47368421052631576,0.05263157894736842,risky
4b93e5fd-8291-4057-b569-d354c4a6c981,4,40,4,3,0.75,794.0,814.0,23,16,1,0.575,0.4,0.025,unknown_low_controls
4bbaad9b-197e-46cb-b9cc-da563a038224,6,60,12,8,0.6666666666666666,410.0,509.3333333333333,40,15,5,0.6666666666666666,0.25,0.08333333333333333,risky
4bd74079-9adb-4c55-9e14-9e4429048ac2,7,35,7,4,0.5714285714285714,229.0,221.71428571428572,15,18,2,0.42857142857142855,0.5142857142857142,0.05714285714285714,bad
4be3b222-c5ba-430a-aa28-71c0dc015771,21,210,42,35,0.8333333333333334,521.0,541.4761904761905,129,76,5,0.6142857142857143,0.3619047619047619,0.023809523809523808,risky
4bf466e0-704c-43f5-81f0-c459f29a539d,15,150,15,11,0.7333333333333333,516.0,621.8,83,59,8,0.5533333333333333,0.3933333333333333,0.05333333333333334,risky
4c1167e4-3ad8-46a0-a3bf-76a69bb57b73,2,20,4,1,0.25,637.0,637.0,10,9,1,0.5,0.45,0.05,unknown_low_controls
4c40f117-7d43-4273-9b47-3aed82189e67,5,50,10,5,0.5,311.0,299.2,26,23,1,0.52,0.46,0.02,bad
4c8b4c66-5a32-4744-92f0-1394d49bd606,6,60,6,3,0.5,78.5,98.0,43,17,0,0.7166666666666667,0.2833333333333333,0.0,bad
4c971505-b444-4a90-9f34-db295f119bec,5,50,5,3,0.6,442.0,411.2,28,20,2,0.56,0.4,0.04,bad
4ca55cdb-d96b-4085-9b2d-8b8b1a35a166,5,50,10,6,0.6,307.0,380.4,37,11,2,0.74,0.22,0.04,bad
4cbcc246-412a-4f7d-aacd-370bb2d5110d,3,30,6,3,0.5,648.0,936.0,18,9,3,0.6,0.3,0.1,bad
4cdc1b8a-c78b-4b4a-90f6-214126612d39,5,50,10,6,0.6,599.0,706.6,38,10,2,0.76,0.2,0.04,bad
4d029a9d-312b-4c76-8620-b19b6bf3b7df,6,60,6,3,0.5,219.0,248.0,44,15,1,0.7333333333333333,0.25,0.016666666666666666,bad
4d0e4a10-faaf-41c0-bbd7-6c7c8deda52b,5,50,10,6,0.6,280.0,285.2,27,20,3,0.54,0.4,0.06,bad
4d5469db-2edd-447d-a6ac-979299ff62a5,7,70,14,10,0.7142857142857143,321.0,360.85714285714283,35,31,4,0.5,0.44285714285714284,0.05714285714285714,risky
4d587a46-9c75-4de7-8002-0ad84c2689cd,12,120,24,20,0.8333333333333334,439.5,689.4166666666666,65,44,11,0.5416666666666666,0.36666666666666664,0.09166666666666666,risky
4d9ecf10-4033-4628-954d-06fceb95f567,4,40,4,2,0.5,675.0,654.0,26,12,2,0.65,0.3,0.05,unknown_low_controls
4db4331e-24ce-4936-8cef-6db705bea715,10,100,14,10,0.7142857142857143,314.5,330.6,48,41,11,0.48,0.41,0.11,risky
4dce65fc-8c6d-4fcc-bdb2-679abcb3842b,20,200,40,33,0.825,389.0,398.1,91,106,3,0.455,0.53,0.015,risky
4deeaece-b2ee-400a-b67d-7230c3d2c175,3,27,6,4,0.6666666666666666,559.0,575.1481481481482,17,7,3,0.6296296296296297,0.25925925925925924,0.1111111111111111,risky
4def10fa-3ae0-4b74-bdfc-855e136c018a,23,230,28,23,0.8214285714285714,302.0,334.0869565217391,104,112,14,0.45217391304347826,0.48695652173913045,0.06086956521739131,risky
4e6f9e42-05e7-483b-8750-27d65c0e6c53,10,100,20,16,0.8,215.0,220.7,64,31,5,0.64,0.31,0.05,risky
4edd52f0-748d-4337-b705-5ae0d021c21c,4,40,8,5,0.625,326.5,352.5,27,13,0,0.675,0.325,0.0,bad
4f276df3-126e-4696-aba4-e99d120355e5,3,30,3,1,0.3333333333333333,287.0,286.0,17,10,3,0.5666666666666667,0.3333333333333333,0.1,unknown_low_controls
4f47996b-515d-45ee-85ae-b94e0a3e6265,3,30,6,3,0.5,502.0,489.0,15,15,0,0.5,0.5,0.0,bad
4fbbc401-a10c-455b-ab0a-76e3d97915e0,21,210,21,17,0.8095238095238095,270.0,276.0952380952381,96,95,19,0.45714285714285713,0.4523809523809524,0.09047619047619047,risky
4fc30538-9d38-4a9c-9201-cf7715f96da0,3,30,6,5,0.8333333333333334,350.0,347.0,12,11,7,0.4,0.36666666666666664,0.23333333333333334,risky
50344041-be7d-42e4-9509-c0bac362ee4f,12,120,12,8,0.6666666666666666,353.5,367.25,67,47,6,0.5583333333333333,0.39166666666666666,0.05,risky
50411ef6-a728-4fac-93e4-8483c91bb502,46,446,46,40,0.8695652173913043,704.0,755.4125560538116,208,227,11,0.4663677130044843,0.5089686098654709,0.02466367713004484,good
5084fb91-33dc-49ed-bbfa-9d3d77c53174,16,80,16,12,0.75,222.5,239.6875,48,29,3,0.6,0.3625,0.0375,risky
50911fdc-aeca-4223-9a5c-96e984520563,2,20,4,2,0.5,611.0,611.0,14,3,3,0.7,0.15,0.15,unknown_low_controls
5091ac22-6f1b-4c1f-b633-42b08ce46696,1,10,1,0,0.0,396.0,396.0,7,3,0,0.7,0.3,0.0,unknown_low_controls
50db15e6-46d9-4207-ba79-713018e27de1,5,50,10,7,0.7,451.0,485.2,31,15,4,0.62,0.3,0.08,risky
5127fdb1-4f26-45d6-84de-baeeaeb7a7b8,21,208,41,35,0.8536585365853658,633.0,640.25,112,92,4,0.5384615384615384,0.4423076923076923,0.019230769230769232,good
513342cb-0506-4abd-b9c5-bb85f0cd8e0d,5,50,10,5,0.5,449.0,433.0,34,15,1,0.68,0.3,0.02,bad
