workflow,url,gold_answer,n_workers_total,n_attempts_total,n_repeated_worker_votes,n_conflicted_workers,n_valid_votes,n_correct,n_incorrect,correct_share,incorrect_share,repeat_worker_share,conflict_worker_share,yes_count,yes_share,no_count,no_share,not_working_count,not_working_share,eligible_by_n,is_difficult,is_ambiguous,is_conflicted_repeats,flag,ambiguity_distance
REGION_MARKUP,https://gazballon-nizhniy-tagil.ru,no,8,8,0,0,8,0,8,0.0,1.0,0.0,0.0,8,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://efsmoscow.ru,no,7,7,0,0,7,0,7,0.0,1.0,0.0,0.0,7,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://cheese-box.ru,yes,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,0,0.0,0,0.0,6,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://faridkamal.pro,not_working,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://filternn.ru,no,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://food-service.ru,yes,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,0,0.0,6,1.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://grocenberg.store,no,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://ishop72.ru,no,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://les-wm.ru,no,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://m-open.ru,no,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://myshop-bei517.myinsales.ru,not_working,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://orbitansk.ru,no,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://svarka-piter.ru,no,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://радиотехниканск.рф,no,6,6,0,0,6,0,6,0.0,1.0,0.0,0.0,6,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://armysnab.ru,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,5,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://detalcar.ru,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,5,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://lunettes.ru,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,5,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://nikonorova-store.com,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,4,0.8,0,0.0,1,0.2,True,True,False,False,difficult,0.5
REGION_MARKUP,https://nomkamo.com,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,5,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://pakuitebe.ru,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,4,0.8,0,0.0,1,0.2,True,True,False,False,difficult,0.5
REGION_MARKUP,https://sklad-mebeli.info,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,5,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://sportpw.ru,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,0,0.0,0,0.0,5,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://thm-shop.ru,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,5,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://vip-phones.ru,not_working,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,5,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://yarusvl.ru,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,5,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://лозадизайн.рф,no,5,5,0,0,5,0,5,0.0,1.0,0.0,0.0,5,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://28opt.ru,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,3,0.75,1,0.25,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://5048.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://almamater-book.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://ambesonneorto.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://ambicioni.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://amoryflis.com,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://amx24.ru,yes,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,3,0.75,1,0.25,True,True,False,False,difficult,0.5
REGION_MARKUP,https://andi-perm.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://ankermax.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://averiopt.ru,yes,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,3,0.75,1,0.25,True,True,False,False,difficult,0.5
REGION_MARKUP,https://bansur.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://benzo-zapchasti.ru,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,3,0.75,1,0.25,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://bestparts.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://bunineopren.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://casseton.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,2,0.5,0,0.0,2,0.5,True,True,False,False,difficult,0.5
REGION_MARKUP,https://cezares.su,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://cilindri.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://classic-mebel-shop.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://cofanetto.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://collapan.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://cosmopol.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://cotton59.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://dezkont.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://diamond-pet.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,2,0.5,0,0.0,2,0.5,True,True,False,False,difficult,0.5
REGION_MARKUP,https://dibacarpet.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,2,0.5,0,0.0,2,0.5,True,True,False,False,difficult,0.5
REGION_MARKUP,https://dkc-pro.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://dominishop.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://dostavkakaifa.ru,yes,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,4,1.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://e-sv.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://eightlightmin.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://evo-sad.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://fashe.ru,yes,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://festasport.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://fg-wilson.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://forwardsportdrive.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://fototek.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://ge-fanera.ru,yes,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,4,1.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://giperdesmo.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://golod.store,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://grandmanor.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://green-finger.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://gruzzap32.ru,yes,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://gun66.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://handmade-forever.ru,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://hoffmann-group.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://homof.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://hotfrost.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://hyundai-tools.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://izhzip.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://jarden.ru,yes,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,4,1.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://kamin-krasnodar.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://kamyclothes.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://kanalniki.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,3,0.75,0,0.0,1,0.25,True,True,False,False,difficult,0.5
REGION_MARKUP,https://kartinyswarovski.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://keraeco.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://kover96.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://ksk-66.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://kupitutu.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://lave-official.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://lestnitsy-market.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://lidamebel.com,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://limotiv.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://lookoptika.com,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://lopoma-shop.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://lubimchik72.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://magic-kamin.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://magnet-prof.ru,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,3,0.75,1,0.25,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://mai.com.ru,yes,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://masterbaroff.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://measure-online.com,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://mebelnik-online.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://meccalte-power.com,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://mk-stock.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://mkoi.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://modamebeli.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://moleculab.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://mydent24.ru,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,2,0.5,2,0.5,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://myshop-btn686.myinsales.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://myshop-vf579.myinsales.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://nasocks.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,2,0.5,0,0.0,2,0.5,True,True,False,False,difficult,0.5
REGION_MARKUP,https://nelson-spec.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://nowfoods.market,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://nw-shop.ru,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://okgbk.ru,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,4,1.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://omismarket.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://opt-danceplus.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,3,0.75,0,0.0,1,0.25,True,True,False,False,difficult,0.5
REGION_MARKUP,https://orb2000.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://pallet-m.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://parnik-udacha.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://perekrestok.ru,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,4,1.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://playlab.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://pmk-tools.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://podzakaz-office-club.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://polivm.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://poloska-style.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://polynor.info,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://pr-svet.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://pricemi.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,3,0.75,0,0.0,1,0.25,True,True,False,False,difficult,0.5
REGION_MARKUP,https://privet.store,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://restoran-servis.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://rotorshop.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://rusbuk.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://russianbarista.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://serbmebel.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://shina-servis67.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://silverreed-shop.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://skrepka.org,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://skuratovcoffee.ru,yes,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,4,1.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://softclue.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://ssmshop.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,2,0.5,0,0.0,2,0.5,True,True,False,False,difficult,0.5
REGION_MARKUP,https://st40.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,1,0.25,0,0.0,3,0.75,True,True,False,False,difficult,0.5
REGION_MARKUP,https://stihtools.ru,not_working,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,3,0.75,1,0.25,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://stylevorota.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://subsuzoriginalparts.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://swanshop.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://synergy38.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,0,0.0,0,0.0,4,1.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://tapir-foto.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://td-gazgrad.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
REGION_MARKUP,https://tein.com.ru,no,4,4,0,0,4,0,4,0.0,1.0,0.0,0.0,4,1.0,0,0.0,0,0.0,True,True,False,False,difficult,0.5
